URLs,Labels,URL_Word,D1_noOfDotInDomain,D2_noOfDotInHostname,D3_noOfSPInDomain,D4_noOfSPInHostname,D5_noOfDigitInDomain,D6_noOfAlphaCharInDomain,D7_ipInDomain,D8_noOfSusWordInDomain,D9_noOfSubLevelInDomain,D10_lenOfBrandname,D11_lenOfSubDomainInDomain,D12_avgWordLengthInHostname,D13_longWordLengthInHostname,D14_hostLengthInHostname,D15_noOfHyphenInHostname,D16_noOfUnderscoreInHostname,D17_gTLDExistInTLD,D18_entropyNANInDomain,D19_brandInSubdomain,P1_brandInPath,P2_noOfSubfolderInPath,P3_noOfAlnumCharInPath,P4_noOfSPInPath,P5_poiDistriOfAlphaInPath,P6_poiDistriOfNumInPath,P7_queryExistInQuery,P8_noOfDigitInPath,P9_avgWordLengthInPath,P10_longWordLengthInPath,P11_noOfHTTPSInPath,P12_entropyNANInPath,U1_atExistInURL,U2_baseUrlLengthInURL,U3_noOfQuestionmarkInURL,U4_noOfSlashInURL,U5_ratioOfHyphenInURL
http://www.cs.dartmouth.edu/~dfk/sasos/,0,http : / / www . cs . dartmouth . ed u / ~ d ##fk / sas os /,3,1,0,0,0,17,0,0,4,9,6,4.25,9,12,0,0,0,0.411,0,0,2,8,1,0.184,0.0,0,0,4.5,5,0,0.799,0,39,0,5,0.0
http://www.pdl.cmu.edu/RAIDtutorial/,0,http : / / www . pd l . cm u . ed u / raid tutorial /,3,1,0,0,0,12,0,0,4,3,7,3.0,3,6,0,0,0,0.464,0,0,1,12,0,0.368,0.0,0,0,12.0,12,0,0.401,0,36,0,4,0.0
https://elle.abril.com.br/moda/zendaya-lanca-linha-de-vestidos-que-custam-menos-de-us-40/,0,https : / / elle . ab ri l . com . br / mod a / zen day a - lan ca - lin ha - de - vest id os - que - cu st am - men os - de - us - [digit] /,3,2,0,0,0,14,0,0,4,5,4,3.5,5,10,0,0,1,0.442,0,0,2,51,10,0.177,0.02,0,2,4.25,8,0,0.625,0,89,0,5,0.112
http://www.optus.com.au/shop/broadband/mobilebroadband,0,http : / / www . opt us . com . au / shop / broadband / mobile broadband,3,2,0,0,0,13,0,0,4,5,3,3.25,5,10,0,0,1,0.453,0,0,2,28,0,0.184,0.0,0,0,9.333,15,0,0.326,0,54,0,5,0.0
http://graphic-designers.find-near-me.info/contact,0,http : / / graphic - designers . find - near - me . info / contact,2,1,3,2,0,30,0,0,3,12,17,5.0,9,14,3,0,0,0.54,0,0,0,7,0,0.0,0.0,0,0,7.0,7,0,0.375,0,50,0,3,0.06
http://www.kayetech.com/fp_content.htm,0,http : / / www . kaye tech . com / fp _ content . h t m,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,0,12,2,0.0,0.0,0,0,6.5,10,0,0.781,0,38,0,3,0.0
http://thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/smiless/,1,http : / / the whiskey dregs . com / wp - content / themes / widescreen / includes / temp / smiles s /,1,1,0,0,0,18,0,0,2,15,0,9.0,15,18,0,0,0,0.224,0,0,6,44,1,0.001,0.0,0,0,6.286,10,0,0.499,0,78,0,9,0.013
https://www.womensbookshop.co.nz/p/cooking-food-wine-nourish-mind-body-and-soul,0,https : / / www . women s bookshop . co . nz / p / cooking - food - wine - nourish - mind - body - and - soul,3,2,0,0,0,21,0,0,4,14,3,5.25,14,18,0,0,0,0.375,0,0,1,38,7,0.368,0.0,0,0,4.222,7,0,0.603,0,79,0,4,0.089
http://tools.ietf.org/html/rfc2304,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,11,0,0.368,0.0,0,4,5.5,7,0,0.415,0,34,0,4,0.0
http://www.pingan.com/cshi-vitality/homePage.action?localeRequestParamName=en_US,0,http : / / www . ping an . com / cs h i - vitality / homepage . action,2,1,0,0,0,12,0,0,3,6,3,4.0,6,9,0,0,0,0.401,0,0,1,26,2,0.368,0.0,1,0,6.5,8,0,0.588,0,51,1,4,0.02
https://www.georgechevy.com/inventory/Used-Chevrolet-Cruze/,0,https : / / www . george chevy . com / inventory / used - chevrolet - cruz e /,2,1,0,0,0,17,0,0,3,11,3,5.667,11,14,0,0,0,0.342,0,0,2,27,2,0.184,0.0,0,0,6.75,9,0,0.57,0,59,0,5,0.034
http://www.ritsumei.ac.jp/~akitaoka/index-e.html,0,http : / / www . ri ts um e i . ac . jp / ~ a kit ##ao ka / index - e . html,3,2,0,0,0,15,0,0,4,8,3,3.75,8,12,0,0,0,0.431,0,0,1,18,3,0.368,0.0,0,0,4.75,9,0,0.896,0,48,0,4,0.021
http://www.echoecho.com/css.htm,0,http : / / www . echo echo . com / cs s . h t m,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,0,6,1,0.0,0.0,0,0,3.0,3,0,0.75,0,31,0,3,0.0
http://cortlandtmanororalsurgery.com/dropbox/WS/5299a98eeb62e1cd323c430c6498620d/contlnue.php?continue&view&reader=6b94c823c9e9c83e6e2053d926d1204a&6b94c823c9e9c83e6e2053d926d1204a&=6b94c823c9e9c83e6e2053d926d1204a,1,http : / / co rt land t manor oral surgery . com / dropbox / w s / [digit] a [digit] ee b [digit] e [digit] cd [digit] c [digit] c [digit] d / con t l nu e . php,1,1,0,0,0,28,0,0,2,25,0,14.0,25,28,0,0,0,0.168,0,0,3,52,1,0.01,0.15,1,22,10.4,32,0,0.371,0,93,1,6,0.0
http://underground-signs.com/skin/tell/outokpage/awo.html,1,http : / / underground - signs . com / skin / tell / out ok page / aw o . html,1,1,1,1,0,19,0,0,2,17,0,6.333,11,19,1,0,0,0.418,0,0,3,24,1,0.061,0.0,0,0,4.8,9,0,0.562,0,57,0,6,0.018
http://members.tripod.com/~kimril/qaiyore/index.html,0,http : / / members . tripod . com / ~ kim ri l / q ai yore / index . html,2,1,0,0,0,16,0,0,3,6,7,5.333,7,9,0,0,0,0.352,0,0,2,22,2,0.184,0.0,0,0,5.75,7,0,0.704,0,52,0,5,0.0
http://www.pantaleon.hu/gallery/10/photos/pantelimon/,1,http : / / www . pan tale o n . hu / gallery / [digit] / photos / pan te limo n /,2,1,0,0,0,14,0,0,3,9,3,4.667,9,11,0,0,0,0.375,0,0,4,25,0,0.027,0.02,0,2,6.25,10,0,0.431,0,53,0,7,0.0
http://5jle.com,0,http : / / [digit] j le . com,1,1,0,0,1,6,0,1,2,4,0,3.5,4,7,0,0,0,0.375,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,15,0,2,0.0
http://forums.mtbr.com/passion/some-boring-front-range-co-trails-918309.html,0,http : / / forums . mt br . com / passion / some - boring - front - range - co - trails - [digit] . html,2,1,0,0,0,13,0,0,3,4,6,4.333,6,7,0,0,0,0.388,0,0,1,45,7,0.368,0.0,0,6,5.0,7,0,0.635,0,76,0,4,0.079
http://www.online-tech-tips.com/windows-10/adjust-windows-10-firewall-settings/,0,http : / / www . online - tech - tips . com / windows - [digit] / adjust - windows - [digit] - firewall - settings /,2,1,2,2,0,20,0,0,3,16,3,4.0,6,17,2,0,0,0.597,0,0,2,40,5,0.165,0.005,0,4,5.714,8,0,0.59,0,79,0,5,0.089
https://www.icmomo.com/,0,https : / / www . ic mom o . com /,2,1,0,0,0,12,0,0,3,6,3,4.0,6,9,0,0,0,0.401,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,23,0,3,0.0
http://foliar.pl/admin/js/lib/bricks.php,1,http : / / foliar . pl / admin / j s / lib / bricks . php,1,1,0,0,0,8,0,0,2,6,0,4.0,6,8,0,0,0,0.352,0,0,3,19,1,0.061,0.0,0,0,3.8,6,0,0.622,0,40,0,6,0.0
http://yonearts.org/mdc/verification.php,1,http : / / y one arts . org / md c / verification . php,1,1,0,0,0,11,0,0,2,8,0,5.5,8,11,0,0,0,0.299,0,0,1,18,1,0.368,0.0,0,0,6.0,12,0,0.532,0,40,0,4,0.0
http://e96.ru/phones/headset_mobile_phones/provodniye_garnitury/smartbuy-hello-green,0,http : / / e [digit] . ru / phones / headset _ mobile _ phones / provo d ni ye _ ga rn i tu ry / smart buy - hello - green,1,1,0,0,2,3,0,1,2,3,0,2.5,3,5,0,0,0,0.431,0,0,3,62,5,0.061,0.0,0,0,10.833,21,0,0.572,0,84,0,6,0.024
http://www.abogadocross.com/wp-includes/customize/Home/customer_center/customer-IDPP00C388/myaccount/signin/,1,http : / / www . ab ##og ad o cross . com / wp - includes / customize / home / customer _ center / customer - id pp [digit] c [digit] / my account / sign in /,2,1,0,0,0,18,0,0,3,12,3,6.0,12,15,0,0,0,0.332,0,0,7,70,3,0.0,0.01,0,5,7.889,15,0,0.54,0,108,0,10,0.019
http://www.healthandwellbeings.net/wp-content/themes/twentyeleven/languages/ter/aol/costor/ubdet/inde.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1,http : / / www . health and well being s . net / wp - content / themes / twenty eleven / languages / ter / aol / cost or / u b d et / in de . h t m,2,1,0,0,0,25,0,0,3,19,3,8.333,19,22,0,0,0,0.278,0,0,8,60,2,0.0,0.0,1,0,5.455,12,0,0.551,0,105,1,11,0.01
http://www.bysoft.se/sureshot/jcavaj/,0,http : / / www . by soft . se / sure shot / j ca va j /,2,1,0,0,0,11,0,0,3,6,3,3.667,6,8,0,0,0,0.415,0,0,2,14,0,0.184,0.0,0,0,7.0,8,0,0.442,0,37,0,5,0.0
http://www.dagmarjenner.com/default.asp?lan=en,0,http : / / www . dagmar jenner . com / default . asp,2,1,0,0,0,18,0,0,3,12,3,6.0,12,15,0,0,0,0.332,0,0,0,10,1,0.0,0.0,1,0,5.0,7,0,0.597,0,39,1,3,0.0
http://hauslavendel.at/online./asb.co.nz/index.htm,1,http : / / ha us la ve n del . at / online . / as b . co . nz / index . h t m,1,1,0,0,0,14,0,0,2,12,0,7.0,12,14,0,0,0,0.26,0,0,2,21,4,0.184,0.0,0,0,3.5,6,0,0.746,0,50,0,5,0.0
http://alyoamnews.com,0,http : / / al yo am news . com,1,1,0,0,0,13,0,0,2,10,0,6.5,10,13,0,0,0,0.272,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,21,0,2,0.0
http://olx.ro/i2/electronice-si-electrocasnice/laptop-calculator/mouse-tastaturi/gtm.start,0,http : / / ol x . ro / i [digit] / electronic e - si - electro cas nice / laptop - calculator / mouse - ta stat ur i / gt m . start,1,1,0,0,0,5,0,0,2,3,0,2.5,3,5,0,0,0,0.431,0,0,4,67,5,0.015,0.004,0,1,6.7,14,0,0.559,0,90,0,7,0.044
http://quieromicomida.com/accounting/verification.php,1,http : / / qui er o mi com ida . com / accounting / verification . php,1,1,0,0,0,17,0,0,2,14,0,8.5,14,17,0,0,0,0.232,0,0,1,25,1,0.368,0.0,0,0,8.333,12,0,0.444,0,53,0,4,0.0
http://txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0&amp;cmd=_login-run,1,http : / / tx ell webs . com / blog / wp - content / sc ap / [digit] f [digit] b [digit] cd b [digit] f [digit] d [digit] d [digit] c [digit] d [digit] d [digit] / web scr . html,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,4,59,2,0.003,0.096,1,21,8.429,32,0,0.465,0,86,1,7,0.012
https://www.frontslc.com/ws/ca_en/6c5953/safe/homesecure.php,1,https : / / www . front sl c . com / w s / ca _ en / [digit] c [digit] / safe / home secure . php,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,4,29,2,0.005,0.072,0,5,5.0,10,0,0.683,0,60,0,7,0.0
http://www.ams.usda.gov/cotton/mncs/index.htm,0,http : / / www . am s . usda . gov / cotton / mn cs / index . h t m,3,1,0,0,0,13,0,0,4,4,7,3.25,4,7,0,0,0,0.453,0,0,2,18,1,0.184,0.0,0,0,4.5,6,0,0.595,0,45,0,5,0.0
http://seesaawiki.jp/w/staff_wiki/d/%a5%ed%a1%bc%a5%ab%a5%eb%a5%eb%a1%bc%a5%eb%a4%f2%c0%df%c4%ea%a4%b9%a4%eb,0,http : / / sees a a wiki . jp / w / staff _ wiki / d / [UNK] [UNK] [UNK] [UNK] [UNK],1,1,0,0,0,12,0,0,2,10,0,6.0,10,12,0,0,0,0.285,0,0,3,13,17,0.061,0.0,0,0,7.5,18,0,1.025,0,54,0,6,0.0
http://fbcpublications.com/lib/jsv/6/,1,http : / / f bc publications . com / lib / j ##sv / [digit] /,1,1,0,0,0,18,0,0,2,15,0,9.0,15,18,0,0,0,0.224,0,0,3,7,0,0.092,0.046,0,1,2.333,3,0,0.531,0,37,0,6,0.0
https://moodle.galenaparkisd.com/mod/lti/launch.php?id=52318,0,https : / / mood le . galena park is d . com / mod / lt i / launch . php,2,1,0,0,0,22,0,0,3,13,6,7.333,13,16,0,0,0,0.299,0,0,2,15,1,0.184,0.0,1,0,3.75,6,0,0.644,0,51,1,5,0.0
http://ly-can.com/main/img/css/loginAlibaba.php?userid=info@roguecycle.com,1,http : / / l y - can . com / main / im g / cs s / login ali baba . php,1,1,1,1,0,8,0,0,2,6,0,2.667,3,8,1,0,0,0.664,0,0,3,25,1,0.061,0.0,1,0,5.0,12,0,0.551,1,47,1,6,0.021
https://uchenikspb.ru/,0,https : / / uc he nik s pb . ru /,1,1,0,0,0,12,0,0,2,10,0,6.0,10,12,0,0,0,0.285,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,22,0,3,0.0
http://www.pagat.com/climbing/,0,http : / / www . pa g at . com / climbing /,2,1,0,0,0,11,0,0,3,5,3,3.667,5,8,0,0,0,0.415,0,0,1,8,0,0.368,0.0,0,0,8.0,8,0,0.464,0,30,0,4,0.0
http://www.imaginebarcelona.cat/header.php,1,http : / / www . imagine barcelona . cat / header . php,2,1,0,0,0,22,0,0,3,16,3,7.333,16,19,0,0,0,0.299,0,0,0,9,1,0.0,0.0,0,0,4.5,6,0,0.629,0,42,0,3,0.0
http://killerevents.de/willkommen/index.php,0,http : / / killer events . de / will ko mm en / index . php,1,1,0,0,0,14,0,0,2,12,0,7.0,12,14,0,0,0,0.26,0,0,1,18,1,0.368,0.0,0,0,6.0,10,0,0.532,0,43,0,4,0.0
http://www.jrgonzalezabogados.com/templates/disco-beat-template/images/bluedarkgrey/premiostododia/cadastro.php?ZAR8OOPRHGBLZRUHUSF5544J2BR4ZVXY7O7UCVLUBXGAOASI48N9BQRC2JG2FE1L47FF22ADYQNN2F75NTCZK4BMNSN37NN0U4PV6195RWRSCXX1R0ZCDBY14L3A0QK4TAZZA9425UUGSRGK2GWFRVFVGI6Q0QU41T3B,1,http : / / www . jr gonzalez ab ##og ad os . com / templates / disco - beat - template / images / blue dark grey / premio s to do dia / cad ##astro . php,2,1,0,0,0,24,0,0,3,18,3,8.0,18,21,0,0,0,0.285,0,0,5,69,3,0.003,0.0,1,0,7.667,14,0,0.501,0,111,1,8,0.018
http://www.flcourts.org/resources-and-services/family-courts/family-law-self-help-information/,0,http : / / www . fl courts . org / resources - and - services / family - courts / family - law - self - help - information /,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,3,60,7,0.061,0.0,0,0,6.0,11,0,0.563,0,94,0,6,0.074
http://www.cncci.com/resources/articles/what%20is%20cnc.htm,0,http : / / www . c nc ci . com / resources / articles / what is cn c . h t m,2,1,0,0,0,11,0,0,3,5,3,3.667,5,8,0,0,0,0.415,0,0,2,29,3,0.184,0.0,0,0,7.75,11,0,0.686,0,55,0,5,0.0
https://www.marktplaats.nl/a/antiek-en-kunst/curiosa-en-brocante/m1282410546-terrine-terinne-dekschaal.html,0,https : / / www . mark t pl aa ts . nl / a / anti ##ek - en - kunst / curiosa - en - bro can te / m [digit] - terrine - teri nne - de k sc ha al . html,2,1,0,0,0,16,0,0,3,11,3,5.333,11,13,0,0,0,0.352,0,0,3,69,8,0.061,0.0,0,10,5.75,11,0,0.598,0,107,0,6,0.065
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cqQxnoeNT7heeG3pa7sN7CEI2TxwkPaGprDe8krXMWUvV2ozGlu7wnIKFppxV9jf_GK0hPuj1bKe457Gatnv-1Bo-E1ZbseyiHHSOm47c7U2qjdPZ7NXHh6omtGDUU4f9k8icI_oSV2-wcMOYvQOdr4nYC98tQvESYjq4g3s8vksWPhEytG7fjtaVtVk5H9SM6sZsagXK_KuJUbiErPKnUPvnnDHQ\%3D\%3D&attredirects=0',1,http : / / [digit] d [digit] - a - [digit] cb [digit] a [digit] a - s - sites . google groups . com / site / stick am com login do / login . html,2,1,4,0,11,27,0,2,3,12,27,5.429,12,15,4,0,0,0.517,0,0,2,30,1,0.184,0.0,1,0,7.5,17,0,0.459,0,85,1,5,0.047
http://nickdemanuele.com/images/,1,http : / / nick d emanuel e . com / images /,1,1,0,0,0,16,0,0,2,13,0,8.0,13,16,0,0,0,0.24,0,0,1,6,0,0.368,0.0,0,0,6.0,6,0,0.5,0,32,0,4,0.0
http://www.steves-digicams.com/camera-reviews/canon/,0,http : / / www . steve s - digicams . com / camera - reviews / canon /,2,1,1,1,0,20,0,0,3,15,3,5.0,8,17,1,0,0,0.503,0,0,2,18,1,0.184,0.0,0,0,6.0,7,0,0.595,0,52,0,5,0.038
http://www.certificazione-conto-poste-spa.it/certificazione/WZvNoeh2K3zk9TDJiQqrUBSH1YV807txfF4PXIL5pdgu6ORaCbswcnjGmElAMyhT6sYUAV8xNzIkfLPZWj2Kb1gwlon975GDiSO3Mu/,1,http : / / www . ce rt if ic az ion e - con to - post e - spa . it / ce rt if ic az ion e / w z v no eh [digit] k [digit] z k [digit] td ##ji q q rubs h [digit] y v [digit] tx ff [digit] px il [digit] pd g u [digit] or ac b /,2,1,3,3,0,32,0,0,3,30,3,5.333,14,29,3,0,0,0.521,0,0,2,116,0,0.153,0.072,0,18,58.0,102,0,0.134,0,163,0,5,0.018
http://selfimprovement-reviewed.com/cmoney/login.php,1,http : / / self improvement - reviewed . com / c money / login . php,1,1,1,1,0,26,0,0,2,24,0,8.667,15,26,1,0,0,0.343,0,0,1,14,1,0.368,0.0,0,0,4.667,6,0,0.604,0,52,0,4,0.019
http://kitsaprepublicans.com,0,http : / / kits ap republicans . com,1,1,0,0,0,20,0,0,2,17,0,10.0,17,20,0,0,0,0.209,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,28,0,2,0.0
https://www.barrystickets.com/The-Rat-Pack-Is-Back-9-12-2013-1378953,0,https : / / www . barry s tickets . com / the - rat - pack - is - back - [digit] - [digit] - [digit] - [digit],2,1,0,0,0,19,0,0,3,13,3,6.333,13,16,0,0,0,0.323,0,0,0,30,8,0.0,0.0,0,14,3.333,7,0,0.604,0,68,0,3,0.118
http://www.dictionary.com/browse/resolution,0,http : / / www . dictionary . com / browse / resolution,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,1,16,0,0.368,0.0,0,0,8.0,10,0,0.352,0,43,0,4,0.0
http://www.onswann.com/,0,http : / / www . on swan n . com /,2,1,0,0,0,13,0,0,3,7,3,4.333,7,10,0,0,0,0.388,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,23,0,3,0.0
http://www.cheviotsheep.org/society/index.html,0,http : / / www . cheviot sheep . org / society / index . html,2,1,0,0,0,18,0,0,3,12,3,6.0,12,15,0,0,0,0.332,0,0,1,16,1,0.368,0.0,0,0,5.333,7,0,0.565,0,46,0,4,0.0
http://dubaiemploymenttips.com,0,http : / / dubai employment tips . com,1,1,0,0,0,22,0,0,2,19,0,11.0,19,22,0,0,0,0.197,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,30,0,2,0.0
https://www.theweathernetwork.com/tt/weather/-/port-of-spain,0,https : / / www . the weather network . com / tt / weather / - / port - of - spain,2,1,0,0,0,23,0,0,3,17,3,7.667,17,20,0,0,0,0.292,0,0,3,20,3,0.114,0.0,0,0,4.0,7,0,0.76,0,60,0,6,0.05
http://www.aspin.com/home/tutorial,0,http : / / www . a spin . com / home / tutorial,2,1,0,0,0,11,0,0,3,5,3,3.667,5,8,0,0,0,0.415,0,0,1,12,0,0.368,0.0,0,0,6.0,8,0,0.401,0,34,0,4,0.0
http://caixasplastmar.com.br/likeee/gozypage/chines/20b96988992dde63e2f420f358663954/?email=&amp;.verify?service=mail&amp;data:text/html,1,http : / / cai x a sp last mar . com . br / like ee / go z y page / chines / [digit] b [digit] dd e [digit] e [digit] f [digit] f [digit] /,2,2,0,0,0,19,0,0,3,14,0,6.333,14,19,0,0,1,0.323,0,0,4,52,0,0.002,0.106,1,25,13.0,32,0,0.308,0,85,2,8,0.0
http://www.casadelhabano-berlin.de/unicos-c1314/?osCsid=3947eea8d40374cd624c2dfdacd215c7,0,http : / / www . casa del ha ban o - berlin . de / un ic os - c [digit] /,2,1,1,1,0,24,0,0,3,20,3,6.0,13,21,1,0,0,0.454,0,0,1,11,1,0.337,0.253,1,4,5.5,6,0,0.673,0,48,1,4,0.042
http://clicks.e.reduza.com.br/c/2BZ/kDK/hW1ss2LJAIuvasjwiCUxpy/7/LLvk/F/0fd8537a,1,http : / / clicks . e . red u ##za . com . br / c / [digit] b z / k d k / h w [digit] ss [digit] l ##jai uv as j wi cu xp y / [digit] / ll v k / f / [digit] fd [digit] a,4,2,0,0,0,18,0,0,5,6,8,3.6,6,11,0,0,1,0.447,0,0,7,43,0,0.0,0.0,0,9,5.375,22,0,0.419,0,80,0,10,0.0
http://contribuableucf.net/tag/99mania/,0,http : / / con ##tri bu able uc f . net / tag / [digit] mania /,1,1,0,0,0,18,0,0,2,15,0,9.0,15,18,0,0,0,0.224,0,0,2,10,0,0.144,0.09,0,2,5.0,7,0,0.488,0,39,0,5,0.0
http://www.daire.it/wp-content//themes/thunder/cache/signinisapdll589moto03.htm,1,http : / / www . dai re . it / wp - content / / themes / thunder / cache / sign in isa p dl l [digit] mo to [digit] . h t m,2,1,0,0,0,10,0,0,3,5,3,3.333,5,7,0,0,0,0.431,0,0,3,52,2,0.061,0.0,0,5,7.429,22,0,0.529,0,79,0,8,0.013
http://vermillionriverwatershed.org/tmp/update.paypal.com.secure.cmd.login.dispatch.cgi-bin.confirm.activ.cmd.dispatch.webscr/4f4cc252e86bac9f6ceca4d7fe6eda3e/,1,http : / / ve rm ill ion river watershed . org / t mp / update . paypal . com . secure . cm d . login . dispatch . cgi - bin . confirm . act iv . cm d . dispatch . web scr / [digit] f [digit] cc [digit] e [digit] ba c [digit] f [digit] ceca [digit] d [digit] fe [digit] ed a [digit] e /,1,1,0,0,0,27,0,0,2,24,0,13.5,24,27,0,0,0,0.172,0,0,3,107,13,0.047,0.038,0,13,6.688,32,0,0.542,0,159,0,6,0.006
http://www.oreillynet.com/onjava/blog/2004/10/gdgroovy_index.html,0,http : / / www . ore ill y net . com / on java / blog / [digit] / [digit] / gd groovy _ index . html,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,4,33,2,0.036,0.015,0,6,5.667,14,0,0.641,0,65,0,7,0.0
http://www.anonymousproductionassistant.com/,0,http : / / www . anonymous production assistant . com /,2,1,0,0,0,34,0,0,3,28,3,11.333,28,31,0,0,0,0.232,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,44,0,3,0.0
https://tobali.info/hp-lenovo-ce0700.html,0,https : / / to bali . info / hp - len o vo - ce [digit] . html,1,1,0,0,0,10,0,0,2,6,0,5.0,6,10,0,0,0,0.314,0,0,0,18,3,0.0,0.0,0,4,4.5,6,0,0.72,0,41,0,3,0.049
http://wozniki.net/error-detection/error-detection-correction-pdf.html,0,http : / / wo z nik i . net / error - detection / error - detection - correction - pdf . html,1,1,0,0,0,10,0,0,2,7,0,5.0,7,10,0,0,0,0.314,0,0,1,45,5,0.368,0.0,0,0,6.429,10,0,0.575,0,70,0,4,0.057
https://www.nhlbi.nih.gov/health/health-topics/topics/pad/diagnosis,0,https : / / www . nhl bi . nih . gov / health / health - topics / topics / pad / diagnosis,3,1,0,0,0,14,0,0,4,3,9,3.5,5,6,0,0,0,0.442,0,0,4,36,1,0.015,0.0,0,0,6.0,9,0,0.494,0,67,0,7,0.015
http://www.skymapper.co.uk/html/orion.html,0,http : / / www . sky mapper . co . uk / html / orion . html,3,2,0,0,0,16,0,0,4,9,3,4.0,9,13,0,0,0,0.42,0,0,1,13,1,0.368,0.0,0,0,4.333,5,0,0.625,0,42,0,4,0.0
http://g-smatthk.com/modules/Signin/402973e9ebcdc8fcaea139c8c/,1,http : / / g - s matt hk . com / modules / sign in / [digit] e [digit] e bc dc [digit] fca ea [digit] c [digit] c /,1,1,1,1,0,11,0,0,2,9,0,3.667,7,11,1,0,0,0.569,0,0,3,38,0,0.027,0.095,0,12,12.667,25,0,0.323,0,62,0,6,0.016
https://kanzlei-franz.com/,0,https : / / kan z lei - franz . com /,1,1,1,1,0,15,0,0,2,13,0,5.0,7,15,1,0,0,0.481,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,26,0,3,0.038
http://pastehtml.com/view/bfkylerq2.html,1,http : / / paste html . com / view / bf kyle r q [digit] . html,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,1,17,1,0.368,0.0,0,1,5.667,9,0,0.548,0,40,0,4,0.0
http://www.webgenie.com/free_products.html,0,http : / / www . web genie . com / free _ products . html,2,1,0,0,0,14,0,0,3,8,3,4.667,8,11,0,0,0,0.375,0,0,0,16,2,0.0,0.0,0,0,8.5,13,0,0.671,0,42,0,3,0.0
http://tools.ietf.org/html/rfc2694,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,11,0,0.368,0.0,0,4,5.5,7,0,0.415,0,34,0,4,0.0
http://www.lumadownload.com/en/software/559208/vcard+to+excel+conversion+tool+3.7.3,0,http : / / www . lu ma download . com / en / software / [digit] / vc ar d to excel conversion tool [digit] . [digit] . [digit],2,1,0,0,0,18,0,0,3,12,3,6.0,12,15,0,0,0,0.332,0,0,3,45,7,0.057,0.11,0,9,8.333,32,0,0.755,0,83,0,6,0.0
https://www.podarimo.si/,0,https : / / www . pod ari mo . si /,2,1,0,0,0,13,0,0,3,8,3,4.333,8,10,0,0,0,0.388,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,24,0,3,0.0
http://my-ecoach.com/online/resources/3709/UNIT_15_Classification.pdf,0,http : / / my - e coach . com / online / resources / [digit] / unit _ [digit] _ classification . pdf,1,1,1,1,0,11,0,0,2,9,0,3.667,6,11,1,0,0,0.569,0,0,3,42,3,0.082,0.065,0,6,8.8,22,0,0.598,0,69,0,6,0.014
http://geo-mongol.mn/libraries/joomla/cache/storage/helpers/import/cf8e228e40f35f2ce85a8020ab6bde9b/login.php,1,http : / / geo - mongol . mn / libraries / joo ##mla / cache / storage / helpers / import / cf [digit] e [digit] e [digit] f [digit] f [digit] ce [digit] a [digit] ab [digit] b de [digit] b / login . php,1,1,1,1,0,11,0,0,2,10,0,3.667,6,11,1,0,0,0.569,0,0,7,80,1,0.0,0.033,0,17,8.889,32,0,0.385,0,109,0,10,0.009
